delivery_id,source_city,destination_city,source_lat,source_long,dest_lat,dest_long,distance_km,vehicle_type,driver_id,package_weight_kg,order_time,scheduled_delivery_time,actual_delivery_time,traffic_level,weather_condition,road_type,delay_minutes,is_delayed
DLV002390,Ahmedabad,Lucknow,23.32442,72.986477,27.103294,81.268622,932.81,Motorcycle,DRV004,5.84,2023-12-01 21:34:00,2023-12-03 01:47:02.587647,2023-12-03 01:50:02.587647,2,Cloudy,City,3.0,0
DLV002391,Nagpur,Bangalore,20.862291,78.851773,12.680128,77.859663,915.91,Van,DRV100,7.85,2023-10-27 02:39:00,2023-10-28 09:10:49.510809,2023-10-28 09:06:49.510809,5,Snow,Rural,-4.0,0
DLV002392,Coimbatore,Visakhapatnam,11.398267,77.094499,17.57446,83.144262,946.22,Truck,DRV079,8.36,2023-07-22 11:21:00,2023-07-23 12:11:17.946143,2023-07-23 13:31:17.946143,10,Fog,Highway,80.0,1
DLV002393,Ahmedabad,Visakhapatnam,22.597821,72.102857,17.882276,83.156929,1266.25,Car,DRV094,55.82,2023-12-17 03:44:00,2023-12-18 11:04:22.843702,2023-12-18 10:49:22.843702,7,Cloudy,Rural,-15.0,0
DLV002394,Surat,Nagpur,20.947576,72.806993,21.11656,78.976627,640.56,Car,DRV014,46.12,2023-03-10 23:25:00,2023-03-12 07:55:31.015777,2023-03-12 10:28:31.015777,9,Fog,City,153.0,1
DLV002395,Visakhapatnam,Pune,18.007475,83.169664,18.624045,74.25222,943.73,Car,DRV013,3.03,2023-04-11 17:54:00,2023-04-13 02:20:27.079193,2023-04-13 02:43:27.079193,5,Cloudy,City,23.0,1
DLV002396,Pune,Kanpur,18.92976,74.005943,26.031604,79.967279,998.99,Car,DRV009,2.83,2023-06-04 09:50:00,2023-06-06 02:02:33.942623,2023-06-06 02:59:33.942623,3,Fog,City,57.0,1
DLV002397,Mumbai,Kanpur,18.731676,73.008122,26.685314,80.691544,1183.92,Van,DRV010,2.53,2023-08-23 13:49:00,2023-08-24 14:28:53.636860,2023-08-24 14:21:53.636860,5,Clear,Rural,-7.0,0
DLV002398,Kolkata,Kanpur,22.431362,88.778565,26.525013,80.570092,946.88,Truck,DRV015,3.37,2023-11-04 12:34:00,2023-11-05 10:56:12.441470,2023-11-05 11:58:12.441470,7,Fog,Highway,62.0,1
DLV002399,Indore,Kanpur,22.709719,75.386558,26.014095,80.369823,624.23,Car,DRV069,2.97,2023-10-17 12:37:00,2023-10-18 06:38:28.494353,2023-10-18 06:22:28.494353,1,Cloudy,City,-16.0,0
DLV002400,Mumbai,Delhi,19.29791,73.188366,28.525797,77.455419,1113.71,Motorcycle,DRV070,14.9,2023-04-23 15:43:00,2023-04-24 16:13:05.745218,2023-04-24 15:48:05.745218,4,Cloudy,Rural,-25.0,0
DLV002401,Nagpur,Coimbatore,21.04983,79.266551,11.280797,77.447727,1103.45,Truck,DRV096,2.68,2023-03-16 22:38:00,2023-03-17 19:46:57.776814,2023-03-17 20:22:57.776814,3,Clear,Rural,36.0,1
DLV002402,Coimbatore,Ahmedabad,10.68242,76.659873,23.215895,72.988446,1447.07,Motorcycle,DRV009,1.27,2023-01-23 08:03:00,2023-01-24 22:52:46.607588,2023-01-25 00:19:46.607588,3,Fog,Rural,87.0,1
DLV002403,Kolkata,Chennai,22.467205,88.043744,12.867799,80.225752,1350.29,Truck,DRV036,2.77,2023-09-03 03:33:00,2023-09-04 03:41:10.875074,2023-09-04 05:25:10.875074,2,Rain,Highway,104.0,1
DLV002404,Indore,Delhi,22.955584,75.365545,28.653131,77.502767,668.64,Car,DRV043,3.42,2023-12-13 14:33:00,2023-12-14 08:19:28.931310,2023-12-14 08:19:28.931310,9,Cloudy,Rural,0.0,0
DLV002405,Lucknow,Coimbatore,26.612928,81.049492,11.1857,77.110825,1764.36,Car,DRV080,1.0,2023-11-04 01:20:00,2023-11-05 08:52:16.649811,2023-11-05 10:31:16.649811,2,Rain,Highway,99.0,1
DLV002406,Thane,Kanpur,19.554224,73.236546,26.271155,79.934919,1013.71,Car,DRV046,3.65,2023-09-22 23:06:00,2023-09-24 02:02:52.048193,2023-09-24 01:32:52.048193,9,Cloudy,Rural,-30.0,0
DLV002407,Thane,Bangalore,18.790108,72.572376,13.054469,77.146262,803.55,Car,DRV028,24.46,2023-11-20 21:54:00,2023-11-22 12:28:13.928065,2023-11-22 13:10:13.928065,4,Snow,City,42.0,1
DLV002408,Kolkata,Visakhapatnam,22.366948,88.627208,17.932267,82.964327,769.63,Motorcycle,DRV046,3.42,2023-08-18 05:47:00,2023-08-18 23:57:57.272757,2023-08-18 23:40:57.272757,7,Fog,Highway,-17.0,0
DLV002409,Visakhapatnam,Surat,17.915622,83.466277,21.067654,72.54152,1197.22,Van,DRV012,16.83,2023-10-21 06:33:00,2023-10-22 15:28:24.655127,2023-10-22 17:05:24.655127,10,Cloudy,Rural,97.0,1
DLV002410,Kolkata,Delhi,22.712217,88.036822,28.796657,77.136203,1283.33,Van,DRV098,7.7,2023-04-17 20:52:00,2023-04-19 08:09:29.581707,2023-04-19 07:51:29.581707,2,Clear,City,-18.0,0
DLV002411,Kolkata,Hyderabad,22.664129,88.597964,17.399947,78.800684,1178.5,Car,DRV029,15.89,2023-12-20 06:26:00,2023-12-20 22:38:15.601837,2023-12-20 22:29:15.601837,2,Clear,Highway,-9.0,0
DLV002412,Jaipur,Coimbatore,26.563193,76.123249,11.452706,76.592765,1680.93,Van,DRV097,32.39,2023-01-24 09:44:00,2023-01-25 13:28:07.165727,2023-01-25 14:05:07.165727,4,Cloudy,Highway,37.0,1
DLV002413,Lucknow,Indore,26.834941,80.705089,22.974123,76.07933,633.87,Motorcycle,DRV065,12.24,2023-04-26 10:44:00,2023-04-27 03:22:21.059892,2023-04-27 04:53:21.059892,10,Fog,Highway,91.0,1
DLV002414,Chennai,Patna,13.03968,80.098972,25.252339,84.805214,1444.73,Motorcycle,DRV094,4.3,2023-04-22 19:40:00,2023-04-24 02:11:11.692774,2023-04-24 01:47:11.692774,6,Rain,Highway,-24.0,0
DLV002415,Bhopal,Jaipur,23.421791,77.46303,26.534485,75.399998,403.75,Van,DRV077,8.36,2023-12-25 23:11:00,2023-12-26 11:01:36.519546,2023-12-26 10:47:36.519546,2,Snow,Rural,-14.0,0
DLV002416,Visakhapatnam,Thane,17.898682,82.776931,19.27857,72.562776,1087.21,Truck,DRV014,5.95,2023-12-27 05:45:00,2023-12-28 18:51:04.100609,2023-12-28 20:50:04.100609,1,Rain,City,119.0,1
DLV002417,Surat,Jaipur,21.573946,73.238217,27.110633,76.213489,685.39,Motorcycle,DRV034,11.68,2023-02-20 06:46:00,2023-02-21 07:16:10.248818,2023-02-21 06:59:10.248818,6,Cloudy,City,-17.0,0
DLV002418,Delhi,Jaipur,28.683608,77.015059,26.630199,75.6145,266.75,Van,DRV099,11.4,2023-08-29 19:25:00,2023-08-30 01:46:27.515610,2023-08-30 01:53:27.515610,6,Cloudy,Rural,7.0,0
DLV002419,Thane,Lucknow,19.346795,72.650757,26.60534,80.914261,1168.51,Motorcycle,DRV075,11.92,2023-10-03 14:08:00,2023-10-04 22:51:06.173537,2023-10-04 22:59:06.173537,1,Snow,Rural,8.0,0
DLV002420,Kolkata,Hyderabad,22.995776,88.611989,17.551427,78.569421,1209.23,Car,DRV062,1.75,2023-11-22 06:21:00,2023-11-23 23:09:42.025133,2023-11-23 23:37:42.025133,7,Clear,City,28.0,1
DLV002421,Pune,Patna,18.508348,73.543264,25.98881,84.886136,1432.16,Truck,DRV055,9.17,2023-08-20 00:30:00,2023-08-21 09:04:53.557793,2023-08-21 10:06:53.557793,8,Rain,Highway,62.0,1
DLV002422,Kolkata,Kanpur,22.248216,88.235796,25.978185,79.968968,935.61,Truck,DRV084,5.19,2023-03-29 20:10:00,2023-03-31 00:14:06.018173,2023-03-30 23:58:06.018173,10,Snow,Highway,-16.0,0
DLV002423,Delhi,Bhopal,28.287104,76.76341,23.416557,77.749608,550.49,Truck,DRV024,18.5,2023-05-01 13:20:00,2023-05-02 01:26:38.707722,2023-05-02 02:00:38.707722,2,Snow,Highway,34.0,1
DLV002424,Lucknow,Jaipur,26.560047,80.77159,26.563137,75.907859,483.71,Truck,DRV038,5.42,2023-10-11 08:09:00,2023-10-11 15:42:28.787671,2023-10-11 15:35:28.787671,5,Clear,Highway,-7.0,0
DLV002425,Mumbai,Kanpur,18.99587,72.990983,26.711575,80.377603,1143.45,Car,DRV053,13.45,2023-06-29 22:57:00,2023-06-30 19:40:30.435533,2023-06-30 20:53:30.435533,9,Clear,Highway,73.0,1
DLV002426,Thane,Jaipur,19.017364,72.837264,27.130103,75.898606,954.78,Van,DRV079,8.81,2023-10-22 09:06:00,2023-10-24 10:44:54.046629,2023-10-24 14:44:54.046629,6,Snow,City,240.0,1
DLV002427,Bangalore,Ahmedabad,12.650133,77.470747,22.990338,72.49079,1264.48,Car,DRV005,6.6,2023-06-13 09:53:00,2023-06-15 15:18:26.897651,2023-06-15 18:57:26.897651,6,Rain,City,219.0,1
DLV002428,Delhi,Vadodara,28.793961,77.606283,21.943374,72.931573,894.65,Truck,DRV050,36.57,2023-02-08 21:57:00,2023-02-09 11:22:11.125458,2023-02-09 11:09:11.125458,4,Clear,Highway,-13.0,0
DLV002429,Kolkata,Coimbatore,22.615301,88.66291,10.553055,77.439818,1795.11,Truck,DRV005,0.9,2023-11-21 05:15:00,2023-11-24 18:04:07.691573,2023-11-24 18:01:07.691573,7,Fog,City,-3.0,0
DLV002430,Coimbatore,Kolkata,10.809524,76.630157,22.864174,88.819314,1863.11,Truck,DRV073,3.77,2023-06-27 07:14:00,2023-06-29 15:35:32.225810,2023-06-29 15:54:32.225810,2,Cloudy,City,19.0,1
DLV002431,Vadodara,Pune,22.220845,73.633621,18.844198,73.837751,376.07,Van,DRV080,3.68,2023-04-29 09:08:00,2023-04-29 20:39:57.796395,2023-04-29 21:37:57.796395,3,Snow,Rural,58.0,1
DLV002432,Kolkata,Vadodara,22.631323,87.921946,22.503463,72.734025,1558.89,Truck,DRV035,47.67,2023-07-29 06:12:00,2023-07-31 18:28:37.868727,2023-07-31 20:28:37.868727,9,Snow,Rural,120.0,1
DLV002433,Jaipur,Pune,27.229485,76.112247,18.257477,73.680363,1028.24,Car,DRV048,90.3,2023-02-22 23:33:00,2023-02-25 05:31:58.262939,2023-02-25 08:22:58.262939,10,Fog,City,171.0,1
DLV002434,Nagpur,Lucknow,20.933154,79.180686,26.644487,80.501691,649.12,Truck,DRV037,4.55,2023-05-08 23:35:00,2023-05-10 07:13:40.662096,2023-05-10 09:40:40.662096,10,Rain,City,147.0,1
DLV002435,Mumbai,Visakhapatnam,18.578528,72.478851,17.979051,83.679931,1184.34,Motorcycle,DRV027,11.86,2023-06-24 00:36:00,2023-06-25 10:56:45.260670,2023-06-25 11:05:45.260670,9,Snow,Highway,9.0,0
DLV002436,Nagpur,Jaipur,20.792648,79.139231,26.557055,75.898514,720.84,Car,DRV081,0.49,2023-01-05 07:36:00,2023-01-06 06:18:23.403014,2023-01-06 09:51:23.403014,7,Fog,Rural,213.0,1
DLV002437,Hyderabad,Patna,17.818259,78.182399,25.858664,84.661102,1115.95,Car,DRV043,3.14,2023-01-23 08:29:00,2023-01-24 11:27:07.295745,2023-01-24 14:58:07.295745,9,Clear,Rural,211.0,1
DLV002438,Surat,Kanpur,21.022675,72.504637,26.323205,80.249423,984.18,Motorcycle,DRV018,5.62,2023-10-09 16:29:00,2023-10-11 08:27:55.607785,2023-10-11 08:22:55.607785,5,Rain,City,-5.0,0
DLV002439,Indore,Vadodara,22.520191,76.014322,22.726052,73.081795,301.86,Car,DRV056,4.0,2023-08-19 18:34:00,2023-08-20 01:29:03.102809,2023-08-20 01:05:03.102809,5,Cloudy,Rural,-24.0,0
DLV002440,Bhopal,Mumbai,23.613901,77.48424,19.031011,72.527337,723.25,Car,DRV075,3.24,2023-01-27 02:54:00,2023-01-28 05:54:05.105419,2023-01-28 07:49:05.105419,8,Snow,Rural,115.0,1
DLV002441,Patna,Jaipur,25.543827,84.916092,27.355563,76.17137,893.37,Car,DRV014,7.65,2023-06-22 12:30:00,2023-06-24 12:44:30.401982,2023-06-24 13:57:30.401982,7,Snow,City,73.0,1
DLV002442,Bangalore,Surat,12.696658,77.505377,21.547048,72.858615,1100.77,Car,DRV003,3.14,2023-12-18 03:24:00,2023-12-19 11:30:20.602011,2023-12-19 11:11:20.602011,5,Fog,Rural,-19.0,0
DLV002443,Pune,Kanpur,18.354615,73.564588,26.750225,80.456418,1170.88,Truck,DRV048,1.66,2023-11-09 20:27:00,2023-11-11 00:21:21.177657,2023-11-11 00:08:21.177657,6,Cloudy,Rural,-13.0,0
DLV002444,Kanpur,Mumbai,26.284146,80.791743,19.09609,72.778399,1145.92,Motorcycle,DRV053,6.24,2023-07-29 22:36:00,2023-07-31 23:00:54.976722,2023-08-01 01:07:54.976722,6,Rain,City,127.0,1
DLV002445,Kolkata,Surat,22.594022,88.642889,21.010309,72.509806,1674.05,Car,DRV010,43.38,2023-08-30 22:34:00,2023-09-01 04:29:24.904547,2023-09-01 04:46:24.904547,6,Cloudy,Highway,17.0,1
DLV002446,Chennai,Nagpur,13.295418,80.652688,21.016974,78.663555,884.18,Van,DRV088,18.36,2023-05-04 17:20:00,2023-05-06 04:55:17.122186,2023-05-06 04:44:17.122186,3,Fog,City,-11.0,0
DLV002447,Patna,Bangalore,26.052449,85.072612,13.094858,77.760905,1630.71,Car,DRV098,1.79,2023-05-08 16:41:00,2023-05-10 20:51:58.328067,2023-05-10 22:32:58.328067,4,Snow,Rural,101.0,1
DLV002448,Delhi,Thane,28.869043,77.512752,19.271276,72.966661,1162.4,Truck,DRV042,9.24,2023-09-20 11:14:00,2023-09-21 08:32:38.431069,2023-09-21 08:56:38.431069,2,Clear,Rural,24.0,1
DLV002449,Bhopal,Surat,22.873838,76.996552,21.009765,72.641946,494.62,Car,DRV077,9.33,2023-06-20 02:51:00,2023-06-20 13:43:53.670312,2023-06-20 13:45:53.670312,4,Cloudy,Rural,2.0,0
DLV002450,Nagpur,Chennai,20.813168,79.566657,12.957741,79.877626,874.11,Car,DRV059,61.36,2023-06-29 16:24:00,2023-06-30 10:45:22.625701,2023-06-30 10:18:22.625701,4,Fog,Highway,-27.0,0
DLV002451,Pune,Bhopal,18.514199,74.230698,23.647191,76.923566,635.42,Truck,DRV033,5.29,2023-06-05 21:18:00,2023-06-06 17:57:03.668902,2023-06-06 21:30:03.668902,10,Rain,Rural,213.0,1
DLV002452,Indore,Ahmedabad,22.258572,76.20549,23.386367,72.667631,383.65,Truck,DRV014,13.01,2023-10-03 02:43:00,2023-10-03 10:11:52.280337,2023-10-03 09:46:52.280337,4,Rain,Highway,-25.0,0
DLV002453,Visakhapatnam,Delhi,17.761234,83.53162,28.90021,77.599105,1378.11,Car,DRV029,12.05,2023-03-05 14:19:00,2023-03-08 19:29:26.053210,2023-03-08 23:21:26.053210,8,Snow,City,232.0,1
DLV002454,Thane,Chennai,19.714447,72.594645,13.432244,80.270522,1075.3,Car,DRV032,7.81,2023-07-20 14:34:00,2023-07-21 20:40:29.835853,2023-07-21 20:45:29.835853,1,Snow,Rural,5.0,0
DLV002455,Coimbatore,Visakhapatnam,10.904366,77.068872,17.242766,83.224961,968.01,Car,DRV034,5.41,2023-09-11 11:39:00,2023-09-12 19:55:01.533271,2023-09-12 19:57:01.533271,5,Snow,Rural,2.0,0
DLV002456,Kanpur,Chennai,26.37629,80.771381,13.011264,80.129068,1487.63,Motorcycle,DRV025,11.05,2023-08-17 23:29:00,2023-08-19 11:11:11.585703,2023-08-19 11:16:11.585703,4,Snow,Highway,5.0,0
DLV002457,Visakhapatnam,Lucknow,17.627337,83.237953,26.978691,81.246893,1059.74,Van,DRV034,27.55,2023-03-18 00:55:00,2023-03-20 04:50:38.061737,2023-03-20 07:43:38.061737,8,Fog,City,173.0,1
DLV002458,Nagpur,Pune,21.179521,78.926681,18.678351,74.074422,578.41,Motorcycle,DRV012,6.06,2023-02-08 10:48:00,2023-02-08 22:56:48.123946,2023-02-08 22:28:48.123946,4,Fog,Highway,-28.0,0
DLV002459,Delhi,Coimbatore,28.671949,76.765615,10.686683,76.741098,1999.87,Motorcycle,DRV095,19.21,2023-01-18 13:23:00,2023-01-22 18:52:36.609535,2023-01-22 20:59:36.609535,9,Fog,City,127.0,1
DLV002460,Kanpur,Ahmedabad,25.968249,80.587582,22.787842,72.381422,902.97,Motorcycle,DRV084,2.23,2023-12-03 13:23:00,2023-12-04 23:07:54.281595,2023-12-04 22:45:54.281595,3,Rain,City,-22.0,0
DLV002461,Thane,Bhopal,19.24621,72.694026,23.644371,76.997969,661.39,Van,DRV081,23.61,2023-12-16 21:48:00,2023-12-17 08:08:03.234454,2023-12-17 08:14:03.234454,5,Clear,Highway,6.0,0
DLV002462,Bangalore,Hyderabad,13.087444,77.38693,17.30576,78.693394,489.55,Van,DRV095,6.14,2023-05-06 09:37:00,2023-05-07 07:09:24.193185,2023-05-07 07:17:24.193185,2,Snow,City,8.0,0
DLV002463,Patna,Coimbatore,26.067361,85.530739,10.859233,77.453998,1891.97,Car,DRV041,4.58,2023-02-11 02:35:00,2023-02-12 19:34:33.817776,2023-02-12 19:32:33.817776,6,Clear,Rural,-2.0,0
DLV002464,Jaipur,Thane,26.473169,75.524448,19.1444,73.208666,848.72,Car,DRV010,12.37,2023-06-09 23:19:00,2023-06-11 15:25:06.931845,2023-06-11 15:21:06.931845,7,Fog,City,-4.0,0
DLV002465,Patna,Visakhapatnam,25.718436,84.875221,17.69007,83.644714,901.7,Van,DRV036,4.23,2023-08-25 23:37:00,2023-08-27 18:13:18.821577,2023-08-27 20:01:18.821577,7,Fog,City,108.0,1
DLV002466,Mumbai,Indore,19.558265,73.08632,22.282049,75.392861,386.14,Truck,DRV048,19.97,2023-07-26 10:38:00,2023-07-26 21:46:59.693121,2023-07-26 21:33:59.693121,1,Cloudy,City,-13.0,0
DLV002467,Kolkata,Jaipur,22.241008,88.591756,26.596139,75.798787,1381.93,Truck,DRV001,14.67,2023-04-03 18:45:00,2023-04-06 07:22:55.986978,2023-04-06 07:12:55.986978,7,Rain,City,-10.0,0
DLV002468,Jaipur,Patna,27.357276,75.293429,25.558235,84.662256,953.6,Truck,DRV080,5.68,2023-10-01 13:11:00,2023-10-02 08:33:11.978311,2023-10-02 09:55:11.978311,5,Rain,Highway,82.0,1
DLV002469,Vadodara,Indore,22.715893,73.199608,22.294544,75.467977,237.68,Car,DRV005,13.34,2023-06-07 15:19:00,2023-06-07 20:18:28.821393,2023-06-07 20:04:28.821393,4,Fog,Highway,-14.0,0
DLV002470,Bhopal,Vadodara,23.452809,77.780219,22.173657,72.724414,537.33,Motorcycle,DRV022,6.32,2023-05-14 14:19:00,2023-05-15 01:36:02.005950,2023-05-15 01:24:02.005950,1,Snow,Highway,-12.0,0
DLV002471,Hyderabad,Mumbai,17.859318,78.003873,19.523652,72.746377,583.83,Truck,DRV093,5.12,2023-04-26 16:30:00,2023-04-27 13:22:19.551095,2023-04-27 13:18:19.551095,2,Rain,City,-4.0,0
DLV002472,Thane,Lucknow,19.283839,73.115405,27.086118,80.62725,1157.88,Car,DRV062,5.0,2023-06-04 03:13:00,2023-06-04 22:01:56.031126,2023-06-04 21:31:56.031126,6,Clear,Highway,-30.0,0
DLV002473,Chennai,Indore,13.541707,80.409439,23.066647,75.897766,1160.99,Motorcycle,DRV026,10.44,2023-05-17 13:49:00,2023-05-18 23:52:20.340143,2023-05-18 23:55:20.340143,2,Snow,Rural,3.0,0
DLV002474,Vadodara,Nagpur,22.389321,73.548074,21.599092,79.263555,595.75,Truck,DRV089,6.94,2023-03-02 15:35:00,2023-03-03 12:52:53.535901,2023-03-03 12:25:53.535901,6,Cloudy,City,-27.0,0
DLV002475,Surat,Patna,21.219139,72.334611,25.13412,84.838451,1349.52,Motorcycle,DRV091,4.11,2023-12-13 02:58:00,2023-12-14 18:26:24.141367,2023-12-14 18:03:24.141367,7,Rain,Rural,-23.0,0
DLV002476,Indore,Visakhapatnam,22.524535,75.717765,17.607338,82.817366,921.0,Motorcycle,DRV098,3.49,2023-11-14 05:13:00,2023-11-14 19:08:48.707321,2023-11-14 19:14:48.707321,2,Cloudy,Highway,6.0,0
DLV002477,Bangalore,Surat,12.513962,77.768544,21.207535,72.775244,1102.77,Van,DRV094,21.9,2023-01-29 06:34:00,2023-01-30 19:47:07.080680,2023-01-30 21:34:07.080680,7,Clear,City,107.0,1
DLV002478,Kolkata,Kanpur,22.500293,88.505019,26.903472,80.671524,930.19,Truck,DRV014,11.54,2023-12-19 19:56:00,2023-12-21 06:39:38.191281,2023-12-21 07:52:38.191281,8,Snow,Rural,73.0,1
DLV002479,Surat,Hyderabad,21.096201,72.975817,17.062071,78.547222,737.42,Truck,DRV009,7.5,2023-09-21 10:09:00,2023-09-22 02:16:51.700123,2023-09-22 04:58:51.700123,5,Fog,Highway,162.0,1
DLV002480,Bangalore,Ahmedabad,13.399238,77.501935,23.521345,72.65062,1236.0,Truck,DRV011,10.87,2023-06-20 20:22:00,2023-06-21 22:19:21.894790,2023-06-21 22:53:21.894790,1,Snow,Highway,34.0,1
DLV002481,Pune,Delhi,18.062669,73.943455,28.388473,76.741481,1183.09,Motorcycle,DRV038,4.19,2023-01-06 14:28:00,2023-01-07 08:21:39.432700,2023-01-07 08:17:39.432700,2,Cloudy,Highway,-4.0,0
DLV002482,Nagpur,Surat,21.442349,78.876418,20.864526,73.305036,581.29,Motorcycle,DRV085,16.63,2023-06-10 10:29:00,2023-06-11 04:47:38.716094,2023-06-11 04:37:38.716094,7,Fog,Rural,-10.0,0
DLV002483,Lucknow,Hyderabad,26.708345,81.047576,17.494981,78.547173,1056.27,Truck,DRV077,9.51,2023-10-30 03:09:00,2023-10-31 16:07:09.705388,2023-10-31 18:53:09.705388,10,Fog,Rural,166.0,1
DLV002484,Lucknow,Bangalore,26.750433,81.30858,12.652663,77.638837,1613.67,Van,DRV003,13.45,2023-08-03 03:58:00,2023-08-05 06:47:49.752436,2023-08-05 08:02:49.752436,7,Fog,Rural,75.0,1
DLV002485,Patna,Chennai,26.04465,85.262998,13.399668,80.424261,1494.01,Truck,DRV086,3.4,2023-05-09 04:51:00,2023-05-11 11:00:28.021258,2023-05-11 10:38:28.021258,9,Clear,City,-22.0,0
DLV002486,Chennai,Bangalore,13.066691,80.472562,12.698791,77.098701,367.99,Car,DRV046,4.34,2023-11-23 12:10:00,2023-11-24 01:02:46.803643,2023-11-24 00:33:46.803643,10,Fog,Rural,-29.0,0
DLV002487,Patna,Pune,25.437035,85.606459,18.715367,73.758025,1430.35,Motorcycle,DRV064,4.36,2023-10-21 22:05:00,2023-10-22 21:19:35.495229,2023-10-22 22:14:35.495229,6,Clear,Highway,55.0,1
DLV002488,Nagpur,Patna,20.815639,78.694506,26.000842,85.63525,912.92,Truck,DRV098,2.39,2023-03-09 17:40:00,2023-03-10 12:50:16.884371,2023-03-10 16:35:16.884371,4,Fog,Highway,225.0,1
DLV002489,Bhopal,Jaipur,22.924014,76.967123,26.742131,75.748959,441.98,Motorcycle,DRV079,3.85,2023-09-10 23:08:00,2023-09-11 11:57:03.069507,2023-09-11 13:45:03.069507,9,Snow,Highway,108.0,1
DLV002490,Nagpur,Bangalore,20.846671,79.362461,13.184178,77.729552,869.51,Motorcycle,DRV043,2.81,2023-04-06 22:51:00,2023-04-08 06:22:10.698991,2023-04-08 05:53:10.698991,9,Clear,City,-29.0,0
DLV002491,Chennai,Vadodara,12.969918,80.679741,22.776733,72.854839,1368.42,Car,DRV003,8.51,2023-07-14 01:18:00,2023-07-14 22:56:17.126051,2023-07-14 22:42:17.126051,3,Cloudy,Highway,-14.0,0
DLV002492,Mumbai,Bhopal,18.667251,72.814148,23.341691,77.434674,707.12,Motorcycle,DRV039,1.61,2023-09-02 08:28:00,2023-09-03 09:12:57.158246,2023-09-03 12:40:57.158246,10,Fog,Rural,208.0,1
DLV002493,Mumbai,Lucknow,18.906909,72.920146,27.305501,80.652217,1222.95,Van,DRV082,5.15,2023-09-15 23:37:00,2023-09-17 21:01:07.535432,2023-09-17 20:44:07.535432,7,Cloudy,City,-17.0,0
DLV002494,Delhi,Chennai,28.180316,77.260828,12.687639,79.793047,1742.62,Car,DRV043,8.35,2023-11-18 11:27:00,2023-11-20 04:30:37.970800,2023-11-20 07:40:37.970800,9,Rain,Highway,190.0,1
DLV002495,Bhopal,Indore,22.931413,77.477449,22.922941,75.560179,196.35,Motorcycle,DRV055,2.68,2023-12-23 19:39:00,2023-12-23 23:28:43.750267,2023-12-23 23:24:43.750267,4,Rain,Highway,-4.0,0
DLV002496,Chennai,Kolkata,13.196157,80.18266,22.7264,88.858953,1400.91,Van,DRV012,12.66,2023-02-20 23:55:00,2023-02-22 16:53:35.301139,2023-02-22 20:23:35.301139,7,Rain,Rural,210.0,1
DLV002497,Jaipur,Visakhapatnam,27.350217,75.291582,18.072239,82.784991,1285.7,Van,DRV097,3.41,2023-10-23 19:00:00,2023-10-25 00:14:58.482709,2023-10-25 01:16:58.482709,1,Rain,Rural,62.0,1
DLV002498,Patna,Coimbatore,25.206373,85.364341,11.461132,77.066548,1760.13,Motorcycle,DRV094,5.91,2023-05-06 17:10:00,2023-05-09 05:40:16.388834,2023-05-09 05:17:16.388834,5,Cloudy,City,-23.0,0
DLV002499,Jaipur,Visakhapatnam,27.12825,76.04927,17.449614,82.76373,1278.16,Van,DRV047,6.22,2023-04-30 09:28:00,2023-05-01 18:41:55.888273,2023-05-01 18:37:55.888273,4,Rain,Rural,-4.0,0
DLV002500,Visakhapatnam,Pune,18.101678,82.858767,18.558048,73.949806,941.64,Van,DRV073,6.38,2023-06-19 23:14:00,2023-06-21 02:46:34.640661,2023-06-21 02:32:34.640661,7,Rain,Rural,-14.0,0
DLV002501,Patna,Vadodara,25.637589,84.736656,22.125998,72.73247,1280.82,Car,DRV081,2.16,2023-09-28 23:49:00,2023-10-01 12:20:07.786866,2023-10-01 14:02:07.786866,7,Fog,City,102.0,1
DLV002502,Nagpur,Surat,21.207433,79.281008,21.20232,72.765337,675.41,Truck,DRV021,4.89,2023-09-27 05:45:00,2023-09-27 15:57:55.957275,2023-09-27 15:50:55.957275,2,Cloudy,Highway,-7.0,0
DLV002503,Pune,Delhi,18.407733,74.198392,28.333268,77.443218,1152.11,Car,DRV066,4.62,2023-09-21 10:27:00,2023-09-22 12:51:08.825507,2023-09-22 12:52:08.825507,5,Cloudy,Rural,1.0,0
DLV002504,Thane,Patna,19.015601,72.948641,25.187314,84.68353,1389.15,Van,DRV079,33.07,2023-07-24 08:20:00,2023-07-25 11:04:28.234069,2023-07-25 11:10:28.234069,8,Cloudy,Highway,6.0,0
DLV002505,Kanpur,Coimbatore,26.061503,80.019045,11.020977,77.304937,1696.54,Car,DRV043,4.85,2023-03-17 02:14:00,2023-03-19 08:31:21.872216,2023-03-19 10:59:21.872216,4,Snow,Rural,148.0,1
DLV002506,Kanpur,Kolkata,26.022584,80.400719,22.631281,88.713876,922.57,Car,DRV036,21.01,2023-10-03 22:29:00,2023-10-04 18:46:47.428660,2023-10-04 19:34:47.428660,2,Snow,Highway,48.0,1
DLV002507,Indore,Kolkata,23.215591,75.865857,22.417804,88.049802,1251.56,Car,DRV057,7.42,2023-06-15 03:53:00,2023-06-16 11:10:20.193691,2023-06-16 12:08:20.193691,10,Clear,Rural,58.0,1
DLV002508,Jaipur,Bhopal,26.967919,76.112238,23.264477,77.829068,446.59,Motorcycle,DRV041,6.08,2023-02-06 11:49:00,2023-02-07 05:00:37.410278,2023-02-07 05:08:37.410278,2,Fog,City,8.0,0
